Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount
105777,01/03/2024 04:00,Riyadh-Olaya,Rice Pudding Oven,Large,156.03,4,0.05,Pistachio,76329,57,Male,,Cash,Mobile App,93,13.3,129,31.9,38.9,1,0,Traditional,KSA,1,4,87.38
109046,04/04/2024 05:15,Riyadh-Olaya,Ice Cream Mango,Small,68.95,5,0,None,59974,51,Female,Silver,Wallet,ElMenus,32,10.9,138,30.2,29.2,2,0,Ice Cream,KSA,0,5,48.27
106574,09/03/2024 11:15,Cairo-Nasr City,Sweet Koshary Mix,Large,74.92,4,0,Nuts,51834,51,Male,Gold,Credit Card,Talabat,96,8.9,114,17.4,39.2,,0,Signature,Greater Cairo,1,11,41.96
105180,23/02/2024 22:45,Tanta-Saeed,Om Ali Cream,Small,141.32,4,0,None,77599,39,Male,None,Wallet,ElMenus,47,12.1,127,19.4,86.3,3,0,Traditional,Delta,1,22,79.14
101608,17/01/2024 17:45,Cairo-Nasr City,Qishtouza Nutella,Small,154.04,11,0,Pistachio,52408,59,Male,Gold,Credit Card,In-store,72,8.2,140,31,67.8,2,0,Modern,Greater Cairo,0,17,237.22
103611,07/02/2024 14:30,Dubai-Marina,Rice Pudding Oven,Medium,42.79,4,0,Nuts,67299,17,Female,Silver,Credit Card,ElMenus,89,3.2,143,31.2,23.4,3,0,Traditional,UAE,0,14,23.96
109759,11/04/2024 15:30,Alex-Stanly,Qishtouza Nutella,Medium,77.01,7,0.15,None,76133,,Male,Bronze,Cash,Talabat,94,8.1,117,27.2,53.9,2,0,Modern,Alexandria,0,15,75.47
106636,10/03/2024 02:45,Dubai-Marina,Qishtouza Nutella,Medium,173.29,4,0,None,56762,22,Male,Silver,Instapay,Mobile App,87,6.8,124,41.4,25.2,1,1,Modern,UAE,1,2,97.04
109998,14/04/2024 03:15,Tanta-Saeed,Sweet Koshary Mix,Medium,42.72,10,0,,72665,72,Male,Gold,Wallet,Talabat,99,5.1,124,39.4,87.5,4,0,Signature,Delta,1,3,59.81
100792,09/01/2024 05:45,Riyadh-Olaya,Om Ali Cream,Medium,149.51,10,0.05,Nutella,87976,19,Male,None,Cash,Mobile App,112,7.2,137,44.5,88.9,3,0,Traditional,KSA,0,5,209.31
103057,01/02/2024 20:00,Dubai-Marina,Super B.Laban,Medium,166.78,8,0,Lotus,81013,,Female,Gold,Cash,Mobile App,22,9,140,17.5,57.7,4,0,Signature,UAE,0,20,186.79
101981,21/01/2024 15:00,Mansoura-Mashaya,Sweet Koshary Mix,Small,66.75,3,0,None,66416,,Male,Bronze,Instapay,Mobile App,113,14.1,126,25.3,80,4,0,Signature,Delta,1,15,28.04
103599,07/02/2024 11:30,Riyadh-Olaya,Qishtouza Lotus,Small,69.02,4,0,Pistachio,56822,66,Female,Gold,Cash,In-store,76,6,101,44.2,50.1,3,0,Modern,KSA,0,11,38.65
100934,10/01/2024 17:15,Cairo-Nasr City,Sweet Koshary Mix,Large,140.42,10,0,,68327,38,Male,Gold,Credit Card,Mobile App,36,0.9,140,24.5,37.6,1,1,Signature,Greater Cairo,0,17,196.59
107425,18/03/2024 08:00,Cairo-Nasr City,Qishtouza Nutella,Medium,117.32,4,0,Nutella,71272,37,Male,,Credit Card,In-store,115,5.8,120,35,21.5,1,0,Modern,Greater Cairo,0,8,65.7
105627,28/02/2024 14:30,Alex-Stanly,Qishtouza Lotus,Medium,150.87,9,0.05,Lotus,88414,19,Male,Silver,Cash,ElMenus,60,11.1,101,16.1,69.9,5,0,Modern,Alexandria,0,14,190.1
101683,18/01/2024 12:30,Mansoura-Mashaya,Sweet Koshary Mix,Medium,132.52,9,0,Lotus,81157,66,Male,Gold,Cash,Talabat,85,13.5,122,15,28.4,1,0,Signature,Delta,0,12,166.98
104180,13/02/2024 12:45,Alex-Stanly,Rice Pudding Nuts,Medium,112.64,6,0,Nutella,88408,71,Male,Gold,Cash,Mobile App,89,14.9,118,17.9,85.4,5,0,Traditional,Alexandria,0,12,94.62
106447,08/03/2024 03:30,Cairo-Nasr City,Rice Pudding Nuts,Large,129.33,3,0,None,57275,35,Male,Silver,Instapay,Mobile App,51,8.1,143,29.3,74,3,0,Traditional,Greater Cairo,1,3,54.32
104117,12/02/2024 21:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,69.52,7,0,Nutella,74099,16,Female,None,Wallet,Mobile App,90,2.4,138,17,66.7,,0,Modern,Delta,0,21,68.13
100989,11/01/2024 07:00,Cairo-Zamalek,Rice Pudding Nuts,Large,133.69,4,0,Nutella,81444,,Female,None,Cash,In-store,92,10.6,101,20,65.4,2,0,Traditional,Greater Cairo,0,7,74.87
102897,31/01/2024 04:00,Cairo-Zamalek,Rice Pudding Oven,Medium,135.76,4,0,Nuts,69374,17,Female,Bronze,Credit Card,Mobile App,98,5.9,105,36.6,33.6,2,0,Traditional,Greater Cairo,0,4,76.03
103779,09/02/2024 08:30,Cairo-Nasr City,Qishtouza Nutella,Large,103.82,2,0,Nuts,86177,65,Female,,Cash,Talabat,38,14.4,126,20.2,42.4,3,0,Modern,Greater Cairo,1,8,29.07
105659,28/02/2024 22:30,Cairo-Nasr City,Qishtouza Lotus,Medium,53.06,4,0,None,58355,53,Female,None,Instapay,Talabat,76,13.1,127,28.7,39.9,1,0,Modern,Greater Cairo,0,22,29.71
103094,02/02/2024 05:15,Tanta-Saeed,Qishtouza Lotus,Small,166.18,4,0,Pistachio,85530,21,,Silver,Wallet,Talabat,96,8,123,43.3,86.3,5,0,Modern,Delta,1,5,93.06
103156,02/02/2024 20:45,Alex-Stanly,Sweet Koshary Mix,Small,159.21,1,0.1,Nuts,68443,74,Female,Silver,Cash,ElMenus,36,4.1,105,41.8,55.9,3,0,Signature,Alexandria,1,20,22.29
101824,19/01/2024 23:45,Giza-Zayed,Qishtouza Nutella,Large,48.91,10,0,Nuts,68026,57,Male,None,Cash,Mobile App,44,12.1,143,37.9,69.3,,0,Modern,Greater Cairo,1,23,68.47
109623,10/04/2024 05:30,Mansoura-Mashaya,Super B.Laban,Medium,50.24,4,0,None,52943,52,,Gold,Cash,In-store,88,8.5,112,31.6,44.9,3,0,Signature,Delta,0,5,28.13
101099,12/01/2024 10:30,Tanta-Saeed,Qishtouza Nutella,Large,106.95,5,0,None,67133,31,Male,Gold,Wallet,In-store,69,3.2,133,37.8,38.9,,0,Modern,Delta,1,10,74.87
102845,30/01/2024 15:00,Tanta-Saeed,Rice Pudding Nuts,Medium,164.26,8,0,Nutella,61457,37,,Silver,Credit Card,ElMenus,79,1.5,110,43.3,38.8,2,0,Traditional,Delta,0,15,183.97
103343,04/02/2024 19:30,Riyadh-Olaya,Super B.Laban,Medium,166.08,2,0,,72036,25,Female,None,Cash,In-store,112,11.3,120,31,51.2,2,0,Signature,KSA,1,19,46.5
100039,01/01/2024 09:30,Cairo-Nasr City,Ice Cream Mango,Medium,165.26,11,0,Nutella,65982,74,Male,Silver,Instapay,Talabat,115,10.9,143,28.4,87.2,4,0,Ice Cream,Greater Cairo,0,9,254.5
106541,09/03/2024 03:00,Giza-Zayed,Super B.Laban,Small,144.56,7,0,Nutella,80704,18,Female,Gold,Wallet,ElMenus,56,5.6,102,16,73.1,2,0,Signature,Greater Cairo,1,3,141.67
109474,08/04/2024 16:15,Mansoura-Mashaya,Rice Pudding Nuts,Medium,88.15,9,0.05,Nutella,53075,18,Female,Bronze,Wallet,Talabat,25,14.7,143,24.4,35,4,0,Traditional,Delta,0,16,111.07
103357,04/02/2024 23:00,Cairo-Zamalek,Qishtouza Nutella,Small,41.59,10,0,Nuts,88946,40,Female,Bronze,Cash,In-store,13,2.1,109,33.6,77.8,4,0,Modern,Greater Cairo,1,23,58.23
107814,22/03/2024 09:15,Cairo-Nasr City,Sweet Koshary Mix,Medium,154.86,4,0,Nutella,57466,,Male,None,Credit Card,In-store,74,12.5,136,35.7,45.4,4,0,Signature,Greater Cairo,1,9,86.72
108221,26/03/2024 15:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,123.71,2,0,None,89482,12,Male,None,Cash,Talabat,87,11.9,112,34.8,81.6,,0,Traditional,Delta,0,15,34.64
109228,06/04/2024 02:45,Alex-Stanly,Rice Pudding Nuts,Medium,144.87,2,0,Pistachio,60622,48,Male,,Instapay,ElMenus,34,3,120,35.2,57.4,1,0,Traditional,Alexandria,1,2,40.56
102429,26/01/2024 07:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,109.95,4,0,,89238,31,Male,Silver,Wallet,ElMenus,34,13.5,122,16.3,27.4,,0,Signature,Delta,1,7,61.57
105044,22/02/2024 12:45,Riyadh-Olaya,Qishtouza Nutella,Medium,42.48,9,0,Nuts,69254,,Male,Gold,Instapay,ElMenus,93,14,127,41.3,45.3,2,0,Modern,KSA,0,12,53.52
105347,25/02/2024 16:30,Tanta-Saeed,Rice Pudding Nuts,Medium,134.9,5,0,None,70804,,,Gold,Cash,Talabat,41,3.1,119,30.4,23.6,2,0,Traditional,Delta,1,16,94.43
104812,20/02/2024 02:45,Riyadh-Olaya,Rice Pudding Nuts,Medium,122.81,4,0.15,,65892,29,Male,Silver,Instapay,Talabat,109,12.8,114,25.7,29.2,5,0,Traditional,KSA,0,2,68.77
108477,29/03/2024 07:00,Tanta-Saeed,Om Ali Cream,Medium,105.08,9,0,Nutella,81417,38,Male,Bronze,Instapay,Mobile App,66,4.5,122,30.7,85.3,5,0,Traditional,Delta,1,7,132.4
100687,08/01/2024 03:30,Tanta-Saeed,Rice Pudding Oven,Medium,111.26,6,0.05,Lotus,86599,48,Female,Bronze,Wallet,In-store,117,3.9,132,33.4,36.7,2,0,Traditional,Delta,0,3,93.46
104800,19/02/2024 23:45,Alex-Stanly,Qishtouza Lotus,Large,160.93,3,0,Nutella,51989,28,,None,Wallet,In-store,86,4.6,133,17,36.8,,0,Modern,Alexandria,0,23,67.59
107438,18/03/2024 11:15,Giza-Zayed,Ice Cream Mango,Medium,148.4,8,0,None,64220,56,Male,None,Instapay,In-store,58,12.8,145,18.2,47.8,2,0,Ice Cream,Greater Cairo,0,11,166.21
102354,25/01/2024 12:15,Riyadh-Olaya,Om Ali Cream,Medium,167.23,11,0,None,67232,52,,Gold,Credit Card,Mobile App,46,9.7,144,18.5,59.5,4,0,Traditional,KSA,0,12,257.53
106354,07/03/2024 04:15,Cairo-Zamalek,Qishtouza Lotus,Large,128.44,9,0,Lotus,81693,12,Male,Silver,Instapay,Mobile App,62,2.1,131,42,29.1,1,0,Modern,Greater Cairo,0,4,161.83
104570,17/02/2024 14:15,Alex-Stanly,Qishtouza Lotus,Medium,71.25,1,0,None,77158,,Male,Bronze,Credit Card,In-store,75,12,108,17.4,24.4,3,0,Modern,Alexandria,1,14,9.98
108214,26/03/2024 13:15,Cairo-Zamalek,Sweet Koshary Mix,Medium,83.45,11,0,Pistachio,66964,22,Male,Gold,Instapay,In-store,107,7.9,141,26.8,48.3,4,0,Signature,Greater Cairo,0,13,128.51
102753,29/01/2024 16:00,Dubai-Marina,Sweet Koshary Mix,Small,158.97,6,0,Nuts,56076,47,Female,Gold,Credit Card,In-store,24,8.2,142,31,35.6,,0,Signature,UAE,0,16,133.53
108074,25/03/2024 02:15,Cairo-Zamalek,Super B.Laban,Large,109.87,1,0,Nutella,82347,39,Male,Silver,Wallet,Talabat,47,14.6,112,20,73.9,,0,Signature,Greater Cairo,0,2,15.38
101041,11/01/2024 20:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,138.98,7,0,Nuts,78173,65,Female,Silver,Credit Card,Talabat,99,2.7,119,16.5,67.8,2,0,Signature,Delta,0,20,136.2
107492,19/03/2024 00:45,Cairo-Nasr City,Qishtouza Lotus,Small,163.26,8,0.1,Nuts,81716,67,Male,Silver,Credit Card,Mobile App,48,13,127,40.1,83.8,2,0,Modern,Greater Cairo,0,0,182.85
101266,14/01/2024 04:15,Alex-Stanly,Om Ali Cream,Large,137.85,7,0.15,Pistachio,57599,47,Male,,Credit Card,ElMenus,22,2.5,142,21.9,58.5,3,0,Traditional,Alexandria,1,4,135.09
109266,06/04/2024 12:15,Alex-Stanly,Qishtouza Nutella,Large,44.15,11,0,Nuts,67007,59,Female,Silver,Cash,Mobile App,37,12.5,116,22.1,62.7,5,0,Modern,Alexandria,1,12,67.99
107060,14/03/2024 12:45,Giza-Zayed,Qishtouza Lotus,Small,96.91,7,0.1,Nuts,68168,65,Male,None,Instapay,Mobile App,23,7.3,148,18.8,60.2,5,0,Modern,Greater Cairo,0,12,94.97
100278,03/01/2024 21:15,Tanta-Saeed,Rice Pudding Oven,Large,87.03,3,0,Nuts,59133,49,Female,Silver,Cash,Mobile App,31,10.6,131,39.1,30,3,0,Traditional,Delta,0,21,36.55
105085,22/02/2024 23:00,Giza-Zayed,Super B.Laban,Medium,118.88,8,0.1,Pistachio,69758,26,Male,Silver,Instapay,ElMenus,19,9.6,132,44.6,76.9,5,0,Signature,Greater Cairo,0,23,133.15
102383,25/01/2024 19:30,Cairo-Zamalek,Ice Cream Mango,Medium,64.52,11,0.1,None,89271,25,Female,Bronze,Cash,Talabat,103,3.4,143,25.7,37.4,2,0,Ice Cream,Greater Cairo,0,19,99.36
100572,06/01/2024 22:45,Alex-Stanly,Rice Pudding Nuts,Large,62.63,7,0,Nuts,61097,15,Female,None,Instapay,In-store,32,2.8,109,29.1,25.1,2,0,Traditional,Alexandria,1,22,61.38
101436,15/01/2024 22:45,Cairo-Zamalek,Super B.Laban,Medium,77.46,8,0,Lotus,84685,,Male,Silver,Instapay,In-store,82,4.8,145,29.2,75.1,1,0,Signature,Greater Cairo,0,22,86.76
105353,25/02/2024 18:00,Alex-Stanly,Rice Pudding Oven,Medium,134.44,11,0.05,,50740,29,Female,None,Instapay,In-store,12,10.6,133,29.9,31.3,4,0,Traditional,Alexandria,1,18,207.04
105446,26/02/2024 17:15,Riyadh-Olaya,Ice Cream Mango,Medium,72.62,5,0,None,71009,22,Female,Silver,Wallet,In-store,117,10.3,147,21.3,87.8,5,1,Ice Cream,KSA,0,17,50.83
101008,11/01/2024 11:45,Mansoura-Mashaya,Sweet Koshary Mix,Large,50.47,1,0.1,Pistachio,53365,70,Male,Bronze,Wallet,In-store,46,10.4,138,43.2,38.8,5,0,Signature,Delta,0,11,7.07
104544,17/02/2024 07:45,Giza-Zayed,Ice Cream Mango,Medium,135.17,4,0.15,Lotus,80483,51,,None,Wallet,Mobile App,56,7.8,111,15,37.5,5,0,Ice Cream,Greater Cairo,1,7,75.7
108817,01/04/2024 20:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,79.19,3,0,,89077,20,Male,Gold,Credit Card,Mobile App,77,9.1,115,33.7,27.4,,0,Signature,Delta,0,20,33.26
102065,22/01/2024 12:00,Alex-Stanly,Qishtouza Nutella,Large,140.55,1,0,Pistachio,75222,,Male,,Cash,Talabat,69,14.1,113,18.9,64.6,3,0,Modern,Alexandria,0,12,19.68
101137,12/01/2024 20:00,Dubai-Marina,Sweet Koshary Mix,Medium,176.11,11,0,None,54609,45,Female,None,Cash,In-store,52,4.6,125,23.8,87.1,1,0,Signature,UAE,1,20,271.21
105344,25/02/2024 15:45,Giza-Zayed,Rice Pudding Oven,Small,157.37,2,0,Nuts,50179,35,Female,Bronze,Cash,Mobile App,64,3,142,41.1,31.7,3,0,Traditional,Greater Cairo,1,15,44.06
100295,04/01/2024 01:30,Cairo-Zamalek,Qishtouza Nutella,Medium,85.63,4,0,Nuts,61970,36,Female,Gold,Instapay,Mobile App,107,12.5,103,18.7,37.5,5,0,Modern,Greater Cairo,0,1,47.95
102404,26/01/2024 00:45,Mansoura-Mashaya,Sweet Koshary Mix,Medium,72.88,4,0,Nuts,78080,51,Female,Silver,Credit Card,ElMenus,71,12,140,28,26.6,2,1,Signature,Delta,1,0,40.81
103999,11/02/2024 15:30,Tanta-Saeed,Rice Pudding Oven,Medium,72.38,10,0,Nuts,65867,44,Female,,Wallet,In-store,33,6.7,110,41.5,75.6,4,0,Traditional,Delta,1,15,101.33
103742,08/02/2024 23:15,Cairo-Zamalek,Qishtouza Lotus,Small,78.88,11,0,Nutella,82405,24,Female,Silver,Cash,ElMenus,57,7.6,121,30.4,79.7,1,1,Modern,Greater Cairo,0,23,121.48
109223,06/04/2024 01:30,Cairo-Nasr City,Ice Cream Mango,Large,69.25,5,0,,61247,44,Male,Silver,Instapay,Mobile App,78,14.2,111,35.7,61.9,2,0,Ice Cream,Greater Cairo,1,1,48.48
102720,29/01/2024 07:45,Cairo-Zamalek,Rice Pudding Oven,Small,94.38,3,0,Pistachio,88273,18,Male,Gold,Instapay,ElMenus,14,2.3,135,43.9,54.4,,0,Traditional,Greater Cairo,0,7,39.64
109200,05/04/2024 19:45,Tanta-Saeed,Om Ali Cream,Small,138.92,6,0,Nuts,65463,69,Female,Silver,Credit Card,Mobile App,49,11.3,106,40.4,83.2,,0,Traditional,Delta,1,19,116.69
105151,23/02/2024 15:30,Cairo-Nasr City,Super B.Laban,Large,114.82,2,0,,50231,66,,,Wallet,ElMenus,44,11.4,145,32.5,73.9,,0,Signature,Greater Cairo,1,15,32.15
102809,30/01/2024 06:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,82.73,4,0,Pistachio,60734,,Female,Silver,Instapay,In-store,93,2.1,118,23.4,58.5,3,0,Modern,Delta,0,6,46.33
100557,06/01/2024 19:00,Riyadh-Olaya,Qishtouza Nutella,Small,96.54,2,0,None,76627,,Male,None,Instapay,ElMenus,112,6.5,121,20.3,60.8,2,0,Modern,KSA,1,19,27.03
108926,02/04/2024 23:15,Tanta-Saeed,Om Ali Cream,Medium,148,5,0.05,Nutella,57235,14,Male,,Instapay,ElMenus,23,1.9,133,16.1,30.8,2,0,Traditional,Delta,0,23,103.6
104796,19/02/2024 22:45,Cairo-Zamalek,Qishtouza Nutella,Large,98.27,11,0,None,55763,40,Male,Gold,Cash,ElMenus,47,4.9,121,28,69.1,5,0,Modern,Greater Cairo,0,22,151.34
102470,26/01/2024 17:15,Riyadh-Olaya,Qishtouza Nutella,Medium,130.74,3,0,Pistachio,83901,,Female,,Credit Card,Talabat,79,14.7,124,21.9,24.9,4,0,Modern,KSA,1,17,54.91
103739,08/02/2024 22:30,Dubai-Marina,Om Ali Cream,Small,97.07,4,0,Nuts,87211,67,Female,Bronze,Instapay,In-store,64,6.7,135,37.4,59.2,4,0,Traditional,UAE,0,22,54.36
104287,14/02/2024 15:30,Giza-Zayed,Om Ali Cream,Small,86.73,1,0,Lotus,82983,21,Female,Gold,Wallet,Talabat,77,9.8,119,37.4,51,5,0,Traditional,Greater Cairo,0,15,12.14
102605,28/01/2024 03:00,Dubai-Marina,Rice Pudding Nuts,Large,121.4,8,0,Pistachio,77518,67,Female,Silver,Credit Card,ElMenus,101,3.6,143,37.9,47.5,1,0,Traditional,UAE,1,3,135.97
100363,04/01/2024 18:30,Cairo-Nasr City,Ice Cream Mango,Large,85.32,11,0.05,Nutella,87582,42,Female,Silver,Wallet,Mobile App,101,2.5,124,15.8,41.8,3,0,Ice Cream,Greater Cairo,0,18,131.39
106925,13/03/2024 03:00,Riyadh-Olaya,Qishtouza Lotus,Medium,111.13,1,0.1,Lotus,87718,44,Female,None,Instapay,Talabat,23,12.1,120,33.2,67.9,1,0,Modern,KSA,0,3,15.56
101705,18/01/2024 18:00,Alex-Stanly,Om Ali Cream,Small,148.46,1,0,Nuts,88494,49,Male,Silver,Wallet,ElMenus,80,0.6,146,24.4,79.4,2,0,Traditional,Alexandria,0,18,20.78
102140,23/01/2024 06:45,Cairo-Zamalek,Ice Cream Mango,Large,168.72,10,0.05,Lotus,57630,38,Male,,Credit Card,In-store,33,14.6,105,38.7,84.6,1,0,Ice Cream,Greater Cairo,0,6,236.21
103240,03/02/2024 17:45,Dubai-Marina,Ice Cream Mango,Large,151.05,3,0.1,,77989,61,Female,Silver,Instapay,In-store,60,2.5,144,34.2,44.9,1,0,Ice Cream,UAE,1,17,63.44
102384,25/01/2024 19:45,Tanta-Saeed,Super B.Laban,Medium,175.58,11,0,Nutella,50870,50,Male,Bronze,Wallet,Mobile App,70,13.6,126,16.2,20.8,2,0,Signature,Delta,0,19,270.39
107315,17/03/2024 04:30,Riyadh-Olaya,Rice Pudding Oven,Medium,43.3,5,0,Lotus,74281,,Female,Gold,Instapay,Talabat,14,3.3,126,16.5,59.3,4,0,Traditional,KSA,1,4,30.31
104312,14/02/2024 21:45,Alex-Stanly,Rice Pudding Nuts,Medium,108.56,3,0,Nutella,76023,51,Female,Bronze,Wallet,In-store,52,7.8,132,31.8,53.5,5,0,Traditional,Alexandria,0,21,45.6
101313,14/01/2024 16:00,Cairo-Nasr City,Qishtouza Lotus,Medium,178.51,7,0,,58668,53,Female,,Credit Card,Mobile App,28,11.4,145,36.8,67.2,1,0,Modern,Greater Cairo,1,16,174.94
103931,10/02/2024 22:30,Riyadh-Olaya,Super B.Laban,Medium,52.13,9,0,Nutella,74547,50,Female,Bronze,Instapay,In-store,10,12.3,133,29.4,76.9,5,0,Signature,KSA,1,22,65.68
106184,05/03/2024 09:45,Cairo-Zamalek,Om Ali Cream,Medium,47.95,10,0,Nutella,81709,36,Female,Gold,Wallet,ElMenus,107,2.1,113,43.9,82.8,,0,Traditional,Greater Cairo,0,9,67.13
101592,17/01/2024 13:45,Alex-Stanly,Sweet Koshary Mix,Large,47.91,3,0.05,None,76025,18,Male,Gold,Cash,In-store,78,1.4,147,24.5,78,3,0,Signature,Alexandria,0,13,20.12
109388,07/04/2024 18:45,Cairo-Zamalek,Super B.Laban,Medium,140.18,8,0,Pistachio,60687,42,Male,Bronze,Credit Card,In-store,32,6,116,20.9,60.1,,0,Signature,Greater Cairo,1,18,157
102163,23/01/2024 12:30,Alex-Stanly,Qishtouza Nutella,Medium,108.45,3,0,Pistachio,53402,72,Male,None,Cash,In-store,78,14.9,109,42.3,57.2,3,0,Modern,Alexandria,0,12,45.55
102397,25/01/2024 23:00,Giza-Zayed,Qishtouza Lotus,Medium,164.65,3,0.1,Lotus,75518,41,Female,Silver,Wallet,ElMenus,20,3.8,144,29,88.6,5,0,Modern,Greater Cairo,0,23,69.15
100318,04/01/2024 07:15,Cairo-Nasr City,Om Ali Cream,Medium,137.9,11,0,None,56278,31,Male,Silver,Credit Card,Talabat,62,10.5,133,41.7,78.7,3,0,Traditional,Greater Cairo,0,7,212.37
105234,24/02/2024 12:15,Alex-Stanly,Om Ali Cream,Medium,99.52,10,0,Lotus,67998,36,Male,None,Instapay,In-store,42,14.3,133,35.6,53.3,,0,Traditional,Alexandria,1,12,139.33
105069,22/02/2024 19:00,Cairo-Nasr City,Ice Cream Mango,Small,159.82,4,0,,83472,38,Female,Silver,Credit Card,In-store,87,13.8,118,16.4,76.5,3,0,Ice Cream,Greater Cairo,0,19,89.5
104037,12/02/2024 01:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,50.85,5,0,Lotus,50054,57,Male,Bronze,Instapay,Mobile App,32,13.9,119,34.2,49,4,0,Traditional,Greater Cairo,0,1,35.6
103021,01/02/2024 11:00,Tanta-Saeed,Rice Pudding Oven,Medium,9999.99,10,0.1,Pistachio,69701,27,Female,,Instapay,ElMenus,26,12.4,105,22.6,62.8,2,0,Traditional,Delta,0,11,199.63
108229,26/03/2024 17:00,Cairo-Zamalek,Qishtouza Lotus,Large,62.24,3,0,Lotus,54964,23,Female,None,Instapay,Mobile App,98,1.9,102,26.3,53.7,,0,Modern,Greater Cairo,0,17,26.14
105296,25/02/2024 03:45,Riyadh-Olaya,Qishtouza Lotus,Large,76.04,3,0,Nuts,52963,64,Female,,Cash,Talabat,103,9.5,138,26.7,62,1,0,Modern,KSA,1,3,31.94
103973,11/02/2024 09:00,Dubai-Marina,Rice Pudding Oven,Large,80.46,7,0.15,Pistachio,83528,36,Female,Bronze,Cash,ElMenus,111,4.1,112,32.6,41.8,1,0,Traditional,UAE,1,9,78.85
105371,25/02/2024 22:30,Tanta-Saeed,Rice Pudding Oven,Small,121.13,10,0.05,None,63530,16,Female,None,Instapay,Talabat,53,11.2,113,22.8,51.9,4,0,Traditional,Delta,1,22,169.58
104134,13/02/2024 01:15,Riyadh-Olaya,Ice Cream Mango,Medium,142.54,5,0.1,Nutella,52368,23,Male,Silver,Cash,Mobile App,99,3.1,120,21.3,44.7,4,0,Ice Cream,KSA,0,1,99.78
100975,11/01/2024 03:30,Giza-Zayed,Sweet Koshary Mix,Large,81.16,4,0,Pistachio,75958,,Female,Bronze,Instapay,In-store,67,5.4,116,18.7,88.3,5,0,Signature,Greater Cairo,0,3,45.45
107292,16/03/2024 22:45,Dubai-Marina,Ice Cream Mango,Large,155.4,6,0,Nuts,85135,16,Female,Bronze,Instapay,In-store,34,8.6,122,29.9,65.8,,0,Ice Cream,UAE,1,22,130.54
100955,10/01/2024 22:30,Alex-Stanly,Rice Pudding Nuts,Large,112.81,8,0,,67780,16,Female,,Instapay,In-store,102,8.2,106,25,41.9,5,0,Traditional,Alexandria,0,22,126.35
109307,06/04/2024 22:30,Tanta-Saeed,Qishtouza Nutella,Medium,73.41,2,0,Lotus,75342,74,Female,Bronze,Instapay,Mobile App,110,3.7,131,31,28.8,3,0,Modern,Delta,1,22,20.55
105017,22/02/2024 06:00,Cairo-Nasr City,Qishtouza Nutella,Medium,164.22,10,0.15,,69921,,Female,,Wallet,Mobile App,20,8.4,139,37.7,57.4,5,0,Modern,Greater Cairo,0,6,229.91
109731,11/04/2024 08:30,Riyadh-Olaya,Qishtouza Lotus,Medium,179.22,2,0,Pistachio,82499,22,Male,Gold,Instapay,ElMenus,25,8.9,147,45,71.2,3,1,Modern,KSA,0,8,50.18
107491,19/03/2024 00:30,Giza-Zayed,Ice Cream Mango,Large,112.27,4,0.05,Nutella,54905,,Male,Silver,Instapay,Talabat,103,0.7,132,44,46.3,1,1,Ice Cream,Greater Cairo,0,0,62.87
101641,18/01/2024 02:00,Giza-Zayed,Super B.Laban,Large,175.82,5,0,Nuts,56466,62,Female,None,Instapay,Talabat,99,12.3,139,17.2,35.1,,0,Signature,Greater Cairo,0,2,123.07
101291,14/01/2024 10:30,Cairo-Nasr City,Ice Cream Mango,Medium,173.95,11,0.15,Nutella,61227,29,Male,Silver,Credit Card,ElMenus,98,9.2,116,29,82.2,1,0,Ice Cream,Greater Cairo,1,10,267.88
101381,15/01/2024 09:00,Tanta-Saeed,Super B.Laban,Medium,63.65,1,0,,77773,60,Male,None,Wallet,In-store,80,13.8,116,34.8,53.5,2,0,Signature,Delta,0,9,8.91
101934,21/01/2024 03:15,Alex-Stanly,Rice Pudding Nuts,Small,136.3,2,0.05,Nuts,83162,23,Female,None,Cash,Mobile App,22,11.3,129,42.9,62.8,5,0,Traditional,Alexandria,1,3,38.16
104676,18/02/2024 16:45,Mansoura-Mashaya,Om Ali Cream,Small,99.85,1,0,Pistachio,71134,26,Male,Silver,Cash,In-store,14,8.3,148,23.1,28.6,2,0,Traditional,Delta,1,16,13.98
100893,10/01/2024 07:00,Cairo-Nasr City,Ice Cream Mango,Large,64.63,1,0,Nuts,89403,54,,Bronze,Instapay,Talabat,63,13.1,107,31,78.9,4,0,Ice Cream,Greater Cairo,0,7,9.05
107288,16/03/2024 21:45,Giza-Zayed,Qishtouza Lotus,Medium,123.68,4,0,Lotus,58513,18,Male,Gold,Instapay,In-store,119,1.1,132,23.1,66.3,4,0,Modern,Greater Cairo,1,21,69.26
