Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Revenue,Year,month,day,Shift,Discount_Group,Temperature_Group
107623,2024-03-20 09:30:00,Dubai-Marina,Ice Cream Mango,Large,50.3,11,0.15,none,68654,37.0,Female,Gold,Credit Card,Mobile App,77,7.7,126,38.9,48.2,3.0,0,Ice Cream,UAE,0,9,77.46,630.76,2024,3,20,Morning,Medium Discount,Hot
100988,2024-01-11 06:45:00,Giza-Zayed,Rice Pudding Nuts,Small,116.64,7,0.15,Nuts,81209,24.0,Female,Unknown,Instapay,ElMenus,88,3.0,143,44.6,34.6,2.0,0,Traditional,Greater Cairo,0,6,114.31,930.79,2024,1,11,Morning,Medium Discount,Hot
102853,2024-01-30 17:00:00,Alex-Stanly,Qishtouza Nutella,Large,80.67,8,0.0,Nuts,71779,26.0,Female,Gold,Instapay,ElMenus,28,4.3,136,16.5,78.0,2.0,0,Modern,Alexandria,0,17,90.35,735.71,2024,1,30,Evening,No Discount,Cold
100631,2024-01-07 13:30:00,Cairo-Nasr City,Om Ali Cream,Medium,154.13,9,0.0,Lotus,72972,21.0,Female,Gold,Cash,In-store,40,2.7,112,23.5,87.8,3.0,0,Traditional,Greater Cairo,1,13,194.2,1581.3700000000001,2024,1,7,Afternoon,No Discount,Moderate
101250,2024-01-14 00:15:00,Giza-Zayed,Ice Cream Mango,Large,62.87,10,0.0,Nuts,51369,21.0,Female,Unknown,Cash,In-store,42,1.6,148,40.8,63.9,2.0,0,Ice Cream,Greater Cairo,1,0,88.02,716.7199999999999,2024,1,14,Late Night,No Discount,Hot
103180,2024-02-03 02:45:00,Cairo-Nasr City,Qishtouza Lotus,Medium,104.82,8,0.0,none,52878,18.0,Male,Bronze,Credit Card,Mobile App,11,7.2,148,21.9,88.8,3.0,0,Modern,Greater Cairo,1,2,117.4,955.9599999999999,2024,2,3,Late Night,No Discount,Moderate
100483,2024-01-06 00:30:00,Mansoura-Mashaya,Rice Pudding Nuts,Large,160.11,8,0.0,none,66629,28.0,Male,Silver,Instapay,In-store,78,4.1,101,41.1,42.7,4.0,0,Traditional,Delta,1,0,179.32,1460.2,2024,1,6,Late Night,No Discount,Hot
103041,2024-02-01 16:00:00,Dubai-Marina,Rice Pudding Oven,Medium,175.19,5,0.1,Lotus,55265,55.0,Male,Bronze,Instapay,In-store,87,6.6,116,22.8,56.7,3.0,0,Traditional,UAE,0,16,122.63,998.58,2024,2,1,Afternoon,Medium Discount,Moderate
105011,2024-02-22 04:30:00,Cairo-Nasr City,Qishtouza Nutella,Small,166.68,10,0.15,none,79452,72.0,Male,Gold,Wallet,In-store,97,12.3,126,39.6,27.1,2.0,1,Modern,Greater Cairo,0,4,233.35,1900.15,2024,2,22,Late Night,Medium Discount,Hot
108728,2024-03-31 21:45:00,Alex-Stanly,Ice Cream Mango,Small,90.68,10,0.0,Nutella,50676,67.0,Male,Gold,Credit Card,Talabat,38,10.7,146,43.7,37.4,5.0,0,Ice Cream,Alexandria,1,21,126.95,1033.75,2024,3,31,Evening,No Discount,Hot
107001,2024-03-13 22:00:00,Riyadh-Olaya,Om Ali Cream,Large,161.05,7,0.0,none,77262,65.0,Male,Bronze,Credit Card,In-store,39,8.0,149,39.1,81.1,4.0,0,Traditional,KSA,0,22,157.83,1285.18,2024,3,13,Late Night,No Discount,Hot
103274,2024-02-04 02:15:00,Alex-Stanly,Rice Pudding Oven,Medium,151.65,11,0.1,Pistachio,59433,41.0,Female,Unknown,Wallet,Talabat,106,12.8,112,38.8,86.3,1.0,0,Traditional,Alexandria,1,2,233.54,1901.69,2024,2,4,Late Night,Medium Discount,Hot
107228,2024-03-16 06:45:00,Cairo-Zamalek,Rice Pudding Nuts,Large,50.35,2,0.0,none,64293,22.0,Male,Silver,Wallet,Talabat,101,12.4,125,42.7,63.4,2.0,0,Traditional,Greater Cairo,1,6,14.1,114.8,2024,3,16,Morning,No Discount,Hot
103684,2024-02-08 08:45:00,Tanta-Saeed,Qishtouza Nutella,Medium,86.42,10,0.0,Nuts,64586,49.0,Male,Unknown,Instapay,ElMenus,104,9.3,131,19.9,48.8,4.0,0,Modern,Delta,0,8,120.99,985.19,2024,2,8,Morning,No Discount,Cold
106675,2024-03-10 12:30:00,Dubai-Marina,Rice Pudding Nuts,Medium,175.4,1,0.0,Nutella,80582,60.0,Male,Bronze,Cash,ElMenus,14,3.4,109,18.2,73.1,5.0,0,Traditional,UAE,1,12,24.56,199.96,2024,3,10,Afternoon,No Discount,Cold
106808,2024-03-11 21:45:00,Mansoura-Mashaya,Super B.Laban,Large,107.12,6,0.0,Nuts,89892,44.0,Male,Bronze,Instapay,Talabat,107,4.8,108,33.6,55.5,2.0,0,Signature,Delta,0,21,89.98,732.7,2024,3,11,Evening,No Discount,Hot
109739,2024-04-11 10:30:00,Giza-Zayed,Ice Cream Mango,Large,133.39,8,0.0,Nuts,59406,13.0,Male,Gold,Cash,Mobile App,56,1.6,120,15.2,52.9,1.0,1,Ice Cream,Greater Cairo,0,10,149.4,1216.52,2024,4,11,Morning,No Discount,Cold
101317,2024-01-14 17:00:00,Cairo-Zamalek,Qishtouza Lotus,Medium,72.5,3,0.0,Lotus,61578,72.0,Male,Bronze,Credit Card,ElMenus,119,7.9,144,38.2,29.0,4.0,0,Modern,Greater Cairo,1,17,30.45,247.95,2024,1,14,Evening,No Discount,Hot
103226,2024-02-03 14:15:00,Giza-Zayed,Sweet Koshary Mix,Medium,170.95,10,0.0,Nutella,72391,74.0,Female,Unknown,Cash,ElMenus,21,1.7,110,43.4,63.1,4.0,0,Signature,Greater Cairo,1,14,239.33,1948.83,2024,2,3,Afternoon,No Discount,Hot
101073,2024-01-12 04:00:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,45.9,8,0.0,Nuts,81299,69.0,Male,Gold,Credit Card,ElMenus,109,6.3,130,37.2,81.4,4.0,0,Traditional,Greater Cairo,1,4,51.41,418.61,2024,1,12,Late Night,No Discount,Hot
104816,2024-02-20 03:45:00,Riyadh-Olaya,Ice Cream Mango,Medium,159.54,4,0.0,Pistachio,69498,52.0,Male,Gold,Cash,In-store,18,5.2,130,42.1,62.9,4.0,1,Ice Cream,KSA,0,3,89.34,727.5,2024,2,20,Late Night,No Discount,Hot
108460,2024-03-29 02:45:00,Giza-Zayed,Qishtouza Lotus,Medium,86.35,2,0.0,none,77682,60.0,Female,Gold,Cash,Mobile App,118,6.2,114,20.2,82.5,4.0,0,Modern,Greater Cairo,1,2,24.18,196.88,2024,3,29,Late Night,No Discount,Moderate
105753,2024-02-29 22:00:00,Dubai-Marina,Qishtouza Nutella,Medium,171.03,4,0.0,Nuts,72197,14.0,Male,Silver,Credit Card,In-store,21,13.6,143,35.5,57.0,5.0,0,Modern,UAE,0,22,95.78,779.9,2024,2,29,Late Night,No Discount,Hot
109146,2024-04-05 06:15:00,Giza-Zayed,Qishtouza Lotus,Small,177.2,1,0.15,Pistachio,59601,67.0,Female,Bronze,Credit Card,Talabat,59,4.9,108,22.3,72.5,3.0,0,Modern,Greater Cairo,1,6,24.81,202.01,2024,4,5,Morning,Medium Discount,Moderate
104617,2024-02-18 02:00:00,Riyadh-Olaya,Om Ali Cream,Medium,64.88,9,0.0,none,66394,59.0,Female,Unknown,Instapay,Talabat,41,1.4,101,38.5,60.1,3.0,0,Traditional,KSA,1,2,81.75,665.67,2024,2,18,Late Night,No Discount,Hot
103098,2024-02-02 06:15:00,Mansoura-Mashaya,Qishtouza Nutella,Small,138.62,7,0.0,Lotus,88550,63.0,Female,Unknown,Cash,In-store,30,10.9,144,37.0,62.3,4.0,0,Modern,Delta,1,6,135.85,1106.19,2024,2,2,Morning,No Discount,Hot
106870,2024-03-12 13:15:00,Mansoura-Mashaya,Om Ali Cream,Medium,154.94,7,0.0,Nutella,87406,23.0,Male,Bronze,Credit Card,ElMenus,102,2.0,131,25.6,59.7,2.0,0,Traditional,Delta,0,13,151.84,1236.4199999999998,2024,3,12,Afternoon,No Discount,Hot
101301,2024-01-14 13:00:00,Dubai-Marina,Rice Pudding Oven,Medium,110.52,5,0.0,Pistachio,88773,60.0,Female,Bronze,Wallet,ElMenus,102,2.3,140,42.6,25.6,3.0,0,Traditional,UAE,1,13,77.36,629.96,2024,1,14,Afternoon,No Discount,Hot
107286,2024-03-16 21:15:00,Mansoura-Mashaya,Om Ali Cream,Medium,172.47,10,0.15,Lotus,88512,43.5,Female,Gold,Wallet,In-store,94,14.3,123,28.1,71.6,2.0,0,Traditional,Delta,1,21,241.46,1966.16,2024,3,16,Evening,Medium Discount,Hot
106285,2024-03-06 11:00:00,Tanta-Saeed,Rice Pudding Nuts,Small,79.28,9,0.0,Pistachio,64824,16.0,Male,Silver,Cash,Talabat,69,3.3,128,15.5,35.1,2.0,1,Traditional,Delta,0,11,99.89,813.41,2024,3,6,Morning,No Discount,Cold
105496,2024-02-27 05:45:00,Mansoura-Mashaya,Sweet Koshary Mix,Large,114.11,7,0.0,Nuts,89993,43.5,Female,Bronze,Instapay,In-store,28,13.1,126,18.3,52.6,3.0,0,Signature,Delta,0,5,111.83,910.6,2024,2,27,Morning,No Discount,Cold
105292,2024-02-25 02:45:00,Tanta-Saeed,Qishtouza Lotus,Large,73.19,2,0.0,Lotus,52478,65.0,Female,Gold,Credit Card,Talabat,84,4.0,141,27.9,24.0,5.0,0,Modern,Delta,1,2,20.49,166.87,2024,2,25,Late Night,No Discount,Hot
101799,2024-01-19 17:30:00,Dubai-Marina,Rice Pudding Oven,Small,138.29,2,0.0,none,83351,39.0,Female,Silver,Credit Card,Talabat,46,6.3,107,35.4,61.6,1.0,0,Traditional,UAE,1,17,38.72,315.29999999999995,2024,1,19,Evening,No Discount,Hot
105204,2024-02-24 04:45:00,Cairo-Nasr City,Qishtouza Nutella,Small,70.72,3,0.0,none,67733,44.0,Female,Silver,Cash,ElMenus,18,9.1,101,43.6,77.7,4.0,0,Modern,Greater Cairo,1,4,29.7,241.85999999999999,2024,2,24,Late Night,No Discount,Hot
108228,2024-03-26 16:45:00,Mansoura-Mashaya,Ice Cream Mango,Large,128.3,3,0.0,Nuts,54165,33.0,Female,Silver,Cash,Talabat,21,0.9,143,37.8,50.9,3.0,0,Ice Cream,Delta,0,16,53.89,438.79,2024,3,26,Afternoon,No Discount,Hot
105048,2024-02-22 13:45:00,Giza-Zayed,Qishtouza Nutella,Medium,96.12,10,0.1,Pistachio,50615,66.0,Male,Silver,Instapay,Talabat,46,1.3,140,33.6,67.9,5.0,0,Modern,Greater Cairo,0,13,134.57,1095.77,2024,2,22,Afternoon,Medium Discount,Hot
106442,2024-03-08 02:15:00,Tanta-Saeed,Sweet Koshary Mix,Medium,52.85,8,0.0,Lotus,56742,19.0,Male,Bronze,Credit Card,ElMenus,87,8.5,118,19.5,71.0,2.0,0,Signature,Delta,1,2,59.19,481.99,2024,3,8,Late Night,No Discount,Cold
108106,2024-03-25 10:15:00,Alex-Stanly,Super B.Laban,Medium,126.89,11,0.0,Nuts,83809,56.0,Female,Silver,Credit Card,ElMenus,76,5.7,134,41.9,73.0,4.0,0,Signature,Alexandria,0,10,195.41,1591.2,2024,3,25,Morning,No Discount,Hot
102360,2024-01-25 13:45:00,Cairo-Nasr City,Rice Pudding Oven,Medium,86.63,7,0.0,Pistachio,72810,43.5,Female,Bronze,Credit Card,Mobile App,117,2.7,143,36.5,69.6,3.0,0,Traditional,Greater Cairo,0,13,84.9,691.31,2024,1,25,Afternoon,No Discount,Hot
109381,2024-04-07 17:00:00,Tanta-Saeed,Qishtouza Lotus,Medium,133.08,3,0.1,none,68299,67.0,Female,Unknown,Credit Card,In-store,39,7.5,138,19.2,24.2,4.0,0,Modern,Delta,1,17,55.89,455.13,2024,4,7,Evening,Medium Discount,Cold
103655,2024-02-08 01:30:00,Cairo-Zamalek,Qishtouza Nutella,Medium,111.97,10,0.0,Lotus,58568,70.0,Male,Unknown,Wallet,Talabat,74,8.4,111,15.8,31.2,1.0,0,Modern,Greater Cairo,0,1,156.76,1276.46,2024,2,8,Late Night,No Discount,Cold
107053,2024-03-14 11:00:00,Alex-Stanly,Qishtouza Lotus,Medium,95.53,6,0.05,Nutella,64742,28.0,Female,Bronze,Cash,Talabat,18,12.6,121,15.3,62.6,3.0,0,Modern,Alexandria,0,11,80.25,653.4300000000001,2024,3,14,Morning,Low Discount,Cold
101287,2024-01-14 09:30:00,Cairo-Zamalek,Qishtouza Lotus,Large,144.12,4,0.15,Lotus,82885,72.0,Female,Unknown,Credit Card,In-store,94,9.2,120,39.4,22.4,1.0,0,Modern,Greater Cairo,1,9,80.71,657.19,2024,1,14,Morning,Medium Discount,Hot
109127,2024-04-05 01:30:00,Riyadh-Olaya,Sweet Koshary Mix,Large,78.39,7,0.0,none,76641,68.0,Male,Bronze,Instapay,Mobile App,35,2.2,118,39.5,37.5,4.0,0,Signature,KSA,1,1,76.82,625.55,2024,4,5,Late Night,No Discount,Hot
104446,2024-02-16 07:15:00,Cairo-Nasr City,Om Ali Cream,Medium,152.47,2,0.0,Nuts,78915,70.0,Male,Gold,Credit Card,In-store,29,12.7,135,23.1,46.4,2.0,0,Traditional,Greater Cairo,1,7,42.69,347.63,2024,2,16,Morning,No Discount,Moderate
102138,2024-01-23 06:15:00,Riyadh-Olaya,Qishtouza Nutella,Medium,64.21,8,0.0,none,69797,26.0,Female,Silver,Instapay,ElMenus,73,11.6,126,30.0,28.5,2.0,0,Modern,KSA,0,6,71.92,585.5999999999999,2024,1,23,Morning,No Discount,Hot
106788,2024-03-11 16:45:00,Dubai-Marina,Rice Pudding Nuts,Medium,132.63,6,0.0,none,83196,45.0,Male,Bronze,Credit Card,Mobile App,110,7.9,114,31.0,86.9,4.0,0,Traditional,UAE,0,16,111.41,907.1899999999999,2024,3,11,Afternoon,No Discount,Hot
109753,2024-04-11 14:00:00,Riyadh-Olaya,Qishtouza Lotus,Small,168.98,1,0.0,Nutella,83500,51.0,Female,Gold,Credit Card,Mobile App,30,2.5,140,15.7,44.2,5.0,0,Modern,KSA,0,14,23.66,192.64,2024,4,11,Afternoon,No Discount,Cold
108511,2024-03-29 15:30:00,Tanta-Saeed,Rice Pudding Nuts,Medium,109.38,1,0.0,none,86134,43.5,Male,Unknown,Credit Card,Mobile App,19,13.8,121,36.0,65.6,5.0,0,Traditional,Delta,1,15,15.31,124.69,2024,3,29,Afternoon,No Discount,Hot
109540,2024-04-09 08:45:00,Cairo-Nasr City,Ice Cream Mango,Medium,109.24,6,0.0,none,62639,74.0,Male,Unknown,Credit Card,Talabat,55,11.1,129,41.5,64.6,3.0,0,Ice Cream,Greater Cairo,0,8,91.76,747.1999999999999,2024,4,9,Morning,No Discount,Hot
106895,2024-03-12 19:30:00,Giza-Zayed,Ice Cream Mango,Large,44.95,11,0.05,none,54266,43.5,Female,Bronze,Credit Card,In-store,51,7.1,111,26.8,38.1,4.0,0,Ice Cream,Greater Cairo,0,19,69.22,563.6700000000001,2024,3,12,Evening,Low Discount,Hot
108570,2024-03-30 06:15:00,Dubai-Marina,Qishtouza Lotus,Medium,56.42,3,0.0,Lotus,59259,27.0,Female,Silver,Credit Card,Talabat,88,3.3,135,31.7,66.3,5.0,0,Modern,UAE,1,6,23.7,192.95999999999998,2024,3,30,Morning,No Discount,Hot
107152,2024-03-15 11:45:00,Cairo-Zamalek,Super B.Laban,Medium,49.78,7,0.0,Nutella,76422,14.0,Male,Silver,Wallet,ElMenus,57,3.6,125,26.2,40.5,2.0,0,Signature,Greater Cairo,1,11,48.78,397.24,2024,3,15,Morning,No Discount,Hot
100964,2024-01-11 00:45:00,Dubai-Marina,Om Ali Cream,Medium,111.05,7,0.0,Lotus,61896,36.0,Female,Unknown,Cash,ElMenus,61,11.8,122,22.9,32.6,1.0,0,Traditional,UAE,0,0,108.83,886.1800000000001,2024,1,11,Late Night,No Discount,Moderate
106013,2024-03-03 15:00:00,Alex-Stanly,Ice Cream Mango,Medium,60.3,11,0.15,Pistachio,67362,43.5,Male,Gold,Wallet,Talabat,24,3.8,127,26.3,51.0,4.0,0,Ice Cream,Alexandria,1,15,92.86,756.16,2024,3,3,Afternoon,Medium Discount,Hot
104883,2024-02-20 20:30:00,Cairo-Zamalek,Om Ali Cream,Medium,58.14,9,0.0,Pistachio,75424,69.0,Male,Bronze,Instapay,Mobile App,18,3.9,109,21.9,43.1,2.0,0,Traditional,Greater Cairo,0,20,73.26,596.52,2024,2,20,Evening,No Discount,Moderate
100141,2024-01-02 11:00:00,Riyadh-Olaya,Qishtouza Lotus,Small,152.66,3,0.0,Pistachio,81280,26.0,Female,Gold,Cash,ElMenus,77,14.9,147,22.5,42.5,4.0,0,Modern,KSA,0,11,64.12,522.1,2024,1,2,Morning,No Discount,Moderate
109033,2024-04-04 02:00:00,Mansoura-Mashaya,Qishtouza Nutella,Large,105.63,4,0.1,none,83492,48.0,Female,Gold,Instapay,In-store,13,14.0,122,21.4,85.6,3.0,0,Modern,Delta,0,2,59.15,481.66999999999996,2024,4,4,Late Night,Medium Discount,Moderate
106937,2024-03-13 06:00:00,Mansoura-Mashaya,Ice Cream Mango,Medium,142.99,10,0.0,Nuts,76053,64.0,Female,Gold,Instapay,Talabat,91,10.6,144,34.8,70.8,5.0,0,Ice Cream,Delta,0,6,200.19,1630.0900000000001,2024,3,13,Morning,No Discount,Hot
106543,2024-03-09 03:30:00,Cairo-Nasr City,Super B.Laban,Large,167.71,3,0.15,Nutella,79172,47.0,Male,Bronze,Credit Card,In-store,65,3.9,112,34.1,38.1,3.0,0,Signature,Greater Cairo,1,3,70.44,573.5699999999999,2024,3,9,Late Night,Medium Discount,Hot
105244,2024-02-24 14:45:00,Alex-Stanly,Om Ali Cream,Large,97.46,7,0.0,none,64093,56.0,Male,Unknown,Wallet,Talabat,10,5.9,104,38.4,22.2,3.0,0,Traditional,Alexandria,1,14,95.51,777.7299999999999,2024,2,24,Afternoon,No Discount,Hot
104432,2024-02-16 03:45:00,Giza-Zayed,Rice Pudding Nuts,Large,102.66,8,0.0,none,64860,69.0,Male,Bronze,Instapay,Mobile App,37,7.6,119,43.8,68.5,2.0,1,Traditional,Greater Cairo,1,3,114.98,936.26,2024,2,16,Late Night,No Discount,Hot
100407,2024-01-05 05:30:00,Tanta-Saeed,Ice Cream Mango,Medium,168.62,7,0.1,none,80751,62.0,Male,Unknown,Instapay,Talabat,60,6.7,114,41.1,26.1,4.0,0,Ice Cream,Delta,1,5,165.25,1345.5900000000001,2024,1,5,Morning,Medium Discount,Hot
108213,2024-03-26 13:00:00,Tanta-Saeed,Qishtouza Lotus,Small,56.63,4,0.0,Nuts,61958,43.5,Male,Silver,Credit Card,Mobile App,90,8.6,118,31.2,21.7,3.0,0,Modern,Delta,0,13,31.71,258.23,2024,3,26,Afternoon,No Discount,Hot
108377,2024-03-28 06:00:00,Giza-Zayed,Sweet Koshary Mix,Large,177.03,6,0.0,none,65913,43.5,Female,Unknown,Wallet,Talabat,108,8.1,113,31.5,31.7,4.0,0,Signature,Greater Cairo,0,6,148.71,1210.89,2024,3,28,Morning,No Discount,Hot
108628,2024-03-30 20:45:00,Cairo-Zamalek,Qishtouza Nutella,Medium,138.36,1,0.0,Pistachio,50588,71.0,Female,Silver,Wallet,In-store,57,7.7,114,24.9,30.5,2.0,0,Modern,Greater Cairo,1,20,19.37,157.73000000000002,2024,3,30,Evening,No Discount,Moderate
108235,2024-03-26 18:30:00,Giza-Zayed,Rice Pudding Nuts,Small,150.04,11,0.1,Nuts,79686,52.0,Female,Bronze,Instapay,Talabat,14,11.5,108,34.0,36.0,1.0,0,Traditional,Greater Cairo,0,18,231.06,1881.4999999999998,2024,3,26,Evening,Medium Discount,Hot
104400,2024-02-15 19:45:00,Alex-Stanly,Rice Pudding Nuts,Small,166.23,4,0.0,Pistachio,62416,29.0,Female,Unknown,Cash,ElMenus,67,7.2,102,27.0,33.8,5.0,0,Traditional,Alexandria,0,19,93.09,758.01,2024,2,15,Evening,No Discount,Hot
105253,2024-02-24 17:00:00,Mansoura-Mashaya,Om Ali Cream,Small,85.31,1,0.05,Pistachio,77220,66.0,Male,Bronze,Instapay,Talabat,87,8.7,109,29.1,82.2,3.0,0,Traditional,Delta,1,17,11.94,97.25,2024,2,24,Evening,Low Discount,Hot
100012,2024-01-01 02:45:00,Dubai-Marina,Sweet Koshary Mix,Large,44.6,4,0.0,none,70186,68.0,Male,Unknown,Cash,Talabat,88,6.4,140,22.1,78.5,5.0,0,Signature,UAE,0,2,24.98,203.38,2024,1,1,Late Night,No Discount,Moderate
104761,2024-02-19 14:00:00,Alex-Stanly,Sweet Koshary Mix,Medium,72.63,3,0.05,Nuts,50937,28.0,Female,Silver,Credit Card,In-store,67,14.5,107,42.0,74.4,2.0,0,Signature,Alexandria,0,14,30.5,248.39,2024,2,19,Afternoon,Low Discount,Hot
101178,2024-01-13 06:15:00,Riyadh-Olaya,Rice Pudding Oven,Large,138.53,11,0.05,Nutella,69831,65.0,Male,Gold,Instapay,In-store,70,6.1,130,27.1,61.7,1.0,0,Traditional,KSA,1,6,213.34,1737.1699999999998,2024,1,13,Morning,Low Discount,Hot
102864,2024-01-30 19:45:00,Alex-Stanly,Qishtouza Nutella,Medium,82.43,4,0.0,Nuts,52214,59.0,Female,Bronze,Wallet,Talabat,31,2.3,103,30.3,31.0,4.0,0,Modern,Alexandria,0,19,46.16,375.88,2024,1,30,Evening,No Discount,Hot
106472,2024-03-08 09:45:00,Tanta-Saeed,Sweet Koshary Mix,Medium,129.86,5,0.0,Pistachio,85569,16.0,Male,Unknown,Instapay,Talabat,70,6.4,106,34.5,76.3,3.0,0,Signature,Delta,1,9,90.9,740.2,2024,3,8,Morning,No Discount,Hot
106229,2024-03-05 21:00:00,Cairo-Nasr City,Super B.Laban,Small,130.74,11,0.1,none,59179,43.5,Male,Bronze,Wallet,ElMenus,99,1.3,123,18.7,32.7,4.0,0,Signature,Greater Cairo,0,21,201.34,1639.48,2024,3,5,Evening,Medium Discount,Cold
102990,2024-02-01 03:15:00,Riyadh-Olaya,Sweet Koshary Mix,Small,154.78,4,0.05,none,69202,49.0,Female,Gold,Cash,Talabat,91,0.9,121,25.7,64.5,1.0,0,Signature,KSA,0,3,86.68,705.8,2024,2,1,Late Night,Low Discount,Hot
107118,2024-03-15 03:15:00,Cairo-Nasr City,Rice Pudding Oven,Medium,167.28,7,0.1,Nuts,52803,59.0,Female,Unknown,Credit Card,In-store,96,5.3,112,16.8,36.0,5.0,0,Traditional,Greater Cairo,1,3,163.93,1334.89,2024,3,15,Late Night,Medium Discount,Cold
107011,2024-03-14 00:30:00,Dubai-Marina,Rice Pudding Nuts,Large,65.86,11,0.0,Pistachio,55250,70.0,Male,Bronze,Credit Card,ElMenus,101,1.5,106,26.5,53.2,1.0,0,Traditional,UAE,0,0,101.42,825.88,2024,3,14,Late Night,No Discount,Hot
108558,2024-03-30 03:15:00,Giza-Zayed,Om Ali Cream,Medium,109.79,6,0.1,none,59617,60.0,Male,Unknown,Cash,In-store,44,2.7,139,15.3,71.0,5.0,0,Traditional,Greater Cairo,1,3,92.22,750.96,2024,3,30,Late Night,Medium Discount,Cold
101441,2024-01-16 00:00:00,Cairo-Nasr City,Qishtouza Lotus,Medium,106.57,6,0.0,Nuts,70343,43.5,Male,Silver,Credit Card,Mobile App,19,8.2,120,30.7,37.0,3.0,0,Modern,Greater Cairo,0,0,89.52,728.9399999999999,2024,1,16,Late Night,No Discount,Hot
109748,2024-04-11 12:45:00,Dubai-Marina,Super B.Laban,Large,64.25,1,0.0,Pistachio,87175,47.0,Female,Silver,Cash,In-store,68,14.8,132,41.1,61.7,3.0,0,Signature,UAE,0,12,9.0,73.25,2024,4,11,Afternoon,No Discount,Hot
102876,2024-01-30 22:45:00,Cairo-Zamalek,Qishtouza Nutella,Medium,131.2,1,0.0,none,74413,43.5,Female,Unknown,Instapay,Talabat,117,8.2,122,34.8,68.0,1.0,0,Modern,Greater Cairo,0,22,18.37,149.57,2024,1,30,Late Night,No Discount,Hot
109099,2024-04-04 18:30:00,Cairo-Nasr City,Ice Cream Mango,Small,66.03,8,0.0,none,87704,74.0,Female,Silver,Credit Card,Talabat,11,7.6,146,44.4,29.6,5.0,1,Ice Cream,Greater Cairo,0,18,73.95,602.19,2024,4,4,Evening,No Discount,Hot
108789,2024-04-01 13:00:00,Alex-Stanly,Super B.Laban,Large,123.16,6,0.15,Pistachio,51154,23.0,Female,Silver,Wallet,In-store,96,10.0,114,17.6,70.3,2.0,0,Signature,Alexandria,0,13,103.45,842.4100000000001,2024,4,1,Afternoon,Medium Discount,Cold
107233,2024-03-16 08:00:00,Cairo-Nasr City,Om Ali Cream,Large,43.6,2,0.05,Nuts,60593,65.0,Female,Unknown,Wallet,Mobile App,62,5.6,115,25.5,87.1,4.0,0,Traditional,Greater Cairo,1,8,12.21,99.41,2024,3,16,Morning,Low Discount,Hot
103727,2024-02-08 19:30:00,Tanta-Saeed,Qishtouza Nutella,Large,95.66,5,0.0,Nuts,64538,45.0,Male,Bronze,Wallet,Talabat,14,12.8,134,15.5,43.2,4.0,0,Modern,Delta,0,19,66.96,545.26,2024,2,8,Evening,No Discount,Cold
102773,2024-01-29 21:00:00,Riyadh-Olaya,Rice Pudding Nuts,Small,168.48,2,0.0,none,65414,32.0,Female,Unknown,Wallet,Talabat,37,2.7,135,41.0,87.5,3.0,0,Traditional,KSA,0,21,47.17,384.13,2024,1,29,Evening,No Discount,Hot
100455,2024-01-05 17:30:00,Mansoura-Mashaya,Qishtouza Nutella,Large,127.5,1,0.05,none,81464,66.0,Male,Silver,Cash,Mobile App,73,7.2,134,31.5,84.6,1.0,0,Modern,Delta,1,17,17.85,145.35,2024,1,5,Evening,Low Discount,Hot
108190,2024-03-26 07:15:00,Cairo-Nasr City,Sweet Koshary Mix,Large,122.87,2,0.05,Nuts,89614,17.0,Female,Unknown,Cash,Talabat,79,14.5,126,29.6,46.4,4.0,0,Signature,Greater Cairo,0,7,34.4,280.14,2024,3,26,Morning,Low Discount,Hot
101368,2024-01-15 05:45:00,Tanta-Saeed,Ice Cream Mango,Large,148.29,4,0.0,Nutella,69144,18.0,Female,Gold,Instapay,In-store,106,13.5,109,15.6,63.3,2.0,0,Ice Cream,Delta,0,5,83.04,676.1999999999999,2024,1,15,Morning,No Discount,Cold
103713,2024-02-08 16:00:00,Mansoura-Mashaya,Rice Pudding Nuts,Large,108.4,6,0.0,none,61180,43.5,Male,Unknown,Wallet,Mobile App,73,8.7,122,22.6,39.6,4.0,0,Traditional,Delta,0,16,91.06,741.46,2024,2,8,Afternoon,No Discount,Moderate
109853,2024-04-12 15:00:00,Dubai-Marina,Om Ali Cream,Small,56.5,4,0.0,Pistachio,54695,43.5,Male,Bronze,Wallet,In-store,38,2.7,141,17.4,47.0,4.0,0,Traditional,UAE,1,15,31.64,257.64,2024,4,12,Afternoon,No Discount,Cold
101389,2024-01-15 11:00:00,Dubai-Marina,Rice Pudding Oven,Large,112.83,8,0.0,Pistachio,74172,26.0,Female,Gold,Cash,ElMenus,100,2.6,138,34.5,37.6,5.0,0,Traditional,UAE,0,11,126.37,1029.01,2024,1,15,Morning,No Discount,Hot
101001,2024-01-11 10:00:00,Tanta-Saeed,Qishtouza Nutella,Medium,148.15,8,0.0,Pistachio,87049,66.0,Female,Unknown,Cash,Talabat,45,14.7,139,16.3,33.2,5.0,0,Modern,Delta,0,10,165.93,1351.13,2024,1,11,Morning,No Discount,Cold
